,RUNNO,TRNO,R#,O#,P#,CR,MODEL...,EXNAME..,TNAM.....................,FNAM....,WSTA....,WYEAR,SOIL_ID...,XLAT,LONG,ELEV,SDAT,PDAT,EDAT,ADAT,MDAT,HDAT,HYEAR,DWAP,CWAM,HWAM,HWAH,BWAH,PWAM,HWUM,H#AM,H#UM,HIAM,LAIX,FCWAM,FHWAM,HWAHF,FBWAH,FPWAM,IR#M,IRCM,PRCM,ETCM,EPCM,ESCM,ROCM,DRCM,SWXM,NI#M,NICM,NFXM,NUCM,NLCM,NIAM,NMINC,CNAM,GNAM,N2OEC,PI#M,PICM,PUPC,SPAM,KI#M,KICM,KUPC,SKAM,RECM,ONTAM,ONAM,OPTAM,OPAM,OCTAM,OCAM,CO2EC,CH4EC,DMPPM,DMPEM,DMPTM,DMPIM,YPPM,YPEM,YPTM,YPIM,DPNAM,DPNUM,YPNAM,YPNUM,NDCH,TMAXA,TMINA,SRADA,DAYLA,CO2A,PRCP,ETCP,ESCP,EPCP,MDAT_datetime
10,11,11,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0102401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024219,2024219,2024,89,6811,3576,3576,0,4414,0.0173,20659,27.4,0.525,2.3,-99,-99,-99,-99,-99,0,0,310,327,93,233,1,44,5,1,40,-99,66,0,30,57,60,44,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12811,12811,0,0,110681,110673,789,0.0,41.0,31.4,72.9,-99,21.5,16.5,38.2,-99,170.3,102.7,89.4,53.9,102,20.2,10.6,19.3,16.2,420.5,166.3,216.6,-99,-99,2024-08-06
11,12,12,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0112401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024221,2024221,2024,89,9009,4132,4132,0,4969,0.02,20659,27.4,0.459,2.3,-99,-99,-99,-99,-99,0,0,369,371,132,239,1,44,20,1,40,-99,103,0,11,73,97,80,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12795,0,0,110507,110499,963,0.0,39.9,34.5,68.1,-99,18.3,15.8,31.2,-99,225.2,87.4,103.3,40.1,104,19.8,10.7,18.2,16.1,420.5,225.8,260.9,-99,-99,2024-08-08
12,13,13,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0122401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024227,2024227,2024,89,7068,3845,3845,0,4683,0.0186,20661,27.4,0.544,2.3,-99,-99,-99,-99,-99,0,0,322,333,95,238,1,44,11,1,40,-99,66,0,29,56,60,44,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110699,110690,771,0.0,39.7,31.7,74.1,-99,21.6,17.3,40.3,-99,176.7,106.6,96.1,58.0,110,18.9,9.8,18.0,16.1,420.5,178.2,222.9,-99,-99,2024-08-14
13,14,14,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0132401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024226,2024226,2024,89,9472,4126,4126,0,4964,0.02,20660,27.4,0.436,2.3,-99,-99,-99,-99,-99,0,0,431,385,140,245,6,50,56,1,40,-99,112,1,6,78,106,89,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12790,0,0,110445,110438,1025,0.0,33.0,34.5,67.7,-99,14.4,15.0,29.5,-99,236.8,84.4,103.2,36.8,109,19.0,9.9,17.7,16.1,420.5,287.2,274.9,-99,-99,2024-08-13
14,15,15,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0142401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024223,2024223,2024,89,7662,4132,4132,0,4970,0.02,20660,27.4,0.539,2.3,-99,-99,-99,-99,-99,0,0,369,373,127,246,1,44,17,1,40,-99,106,0,10,75,100,83,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110480,110472,990,0.0,34.0,29.1,60.4,-99,18.4,15.7,32.6,-99,191.5,72.5,103.3,39.1,106,19.5,10.4,18.0,16.1,420.5,225.1,262.9,-99,-99,2024-08-10
15,16,16,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0152401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024223,2024223,2024,89,11032,4132,4132,0,4970,0.02,20661,27.4,0.375,2.3,-99,-99,-99,-99,-99,0,0,465,405,157,248,16,44,67,1,40,-99,110,0,8,77,104,87,0.088,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110459,110452,1011,0.0,34.3,37.4,70.5,-99,12.8,14.0,26.4,-99,275.8,100.2,103.3,37.5,106,19.6,10.2,19.2,16.1,420.5,322.0,294.6,-99,-99,2024-08-10
16,17,17,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0162401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024225,2024225,2024,89,9766,4086,4086,0,4924,0.0198,20659,27.4,0.418,2.3,-99,-99,-99,-99,-99,0,0,442,381,140,241,11,67,50,1,40,-99,112,2,7,80,105,89,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12788,0,0,110436,110429,1034,0.0,32.7,36.1,69.8,-99,13.7,15.1,29.2,-99,244.1,87.6,102.2,36.6,108,19.1,10.2,17.5,16.1,420.5,298.8,270.5,-99,-99,2024-08-12
17,18,18,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0172401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024222,2024222,2024,89,9803,4132,4132,0,4970,0.02,20659,27.4,0.421,2.3,-99,-99,-99,-99,-99,0,0,412,389,145,244,5,44,41,1,40,-99,111,0,8,79,105,88,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12790,12789,0,0,110443,110436,1027,0.0,36.5,35.2,67.5,-99,15.4,14.8,28.4,-99,245.1,88.0,103.3,37.1,105,19.5,10.4,18.0,16.1,420.5,268.3,278.6,-99,-99,2024-08-09
18,19,19,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0182401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024220,2024220,2024,89,7137,3904,3904,0,4742,0.0189,20661,27.4,0.547,2.3,-99,-99,-99,-99,-99,0,0,310,327,98,230,1,44,5,1,40,-99,73,0,26,59,67,50,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12809,12809,0,0,110664,110656,806,0.0,42.9,32.9,73.1,-99,23.5,18.0,40.0,-99,178.4,98.0,97.6,53.6,103,19.8,10.6,18.5,16.1,420.5,166.2,216.9,-99,-99,2024-08-07
19,20,20,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0192401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024220,2024220,2024,89,7354,4088,4088,0,4926,0.0198,20659,27.4,0.556,2.3,-99,-99,-99,-99,-99,0,0,352,355,119,236,5,44,15,1,40,-99,95,0,12,68,89,73,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12801,12800,0,0,110567,110559,903,0.0,35.2,30.1,61.9,-99,19.6,16.7,34.4,-99,183.9,77.1,102.2,42.8,103,20.0,10.5,18.8,16.1,420.5,209.0,244.6,-99,-99,2024-08-07
20,21,21,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0202401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024228,2024228,2024,89,8424,4132,4132,0,4970,0.02,20661,27.4,0.491,2.3,-99,-99,-99,-99,-99,0,0,411,372,136,237,10,66,29,1,40,-99,103,2,7,72,97,81,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110520,110512,951,0.0,31.5,32.1,62.0,-99,15.4,15.8,30.4,-99,210.6,81.5,103.3,40.0,111,18.8,9.9,17.9,16.1,420.5,267.6,262.1,-99,-99,2024-08-15
21,22,22,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0212401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024220,2024220,2024,89,8138,4132,4132,0,4970,0.02,20659,27.4,0.508,2.3,-99,-99,-99,-99,-99,0,0,354,363,121,242,1,44,12,1,40,-99,94,0,17,71,88,72,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110523,110515,947,0.0,38.7,32.2,67.2,-99,19.7,16.3,34.1,-99,203.4,86.3,103.3,43.8,103,19.9,10.5,18.3,16.1,420.5,210.2,253.0,-99,-99,2024-08-07
22,23,23,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0222401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024226,2024226,2024,89,9509,3999,3999,0,4837,0.0194,20663,27.4,0.421,2.3,-99,-99,-99,-99,-99,0,0,440,388,135,252,9,44,66,1,40,-99,108,0,8,76,101,85,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12792,0,0,110472,110465,998,0.0,32.1,34.3,70.2,-99,13.5,14.4,29.5,-99,237.7,88.2,100.0,37.1,109,19.0,9.7,18.3,16.1,420.5,296.6,277.6,-99,-99,2024-08-13
23,24,24,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0232401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024224,2024224,2024,89,9348,4132,4132,0,4970,0.02,20661,27.4,0.442,2.3,-99,-99,-99,-99,-99,0,0,409,388,144,244,1,44,42,1,40,-99,114,0,7,80,107,91,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12788,12788,0,0,110422,110415,1048,0.0,35.2,33.6,64.9,-99,15.6,14.9,28.7,-99,233.7,82.3,103.3,36.4,107,19.4,10.4,17.8,16.1,420.5,265.2,278.1,-99,-99,2024-08-11
24,25,25,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0242401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024229,2024229,2024,89,8002,3994,3994,0,4831,0.0193,20663,27.4,0.499,2.3,-99,-99,-99,-99,-99,0,0,407,375,128,248,4,44,50,1,40,-99,103,0,9,72,97,81,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12796,12796,0,0,110511,110504,959,0.0,30.4,30.2,62.6,-99,15.2,15.1,31.3,-99,200.0,77.4,99.8,38.6,112,18.6,9.5,17.5,16.1,420.5,263.4,265.1,-99,-99,2024-08-16
25,26,26,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0252401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024224,2024224,2024,89,8713,4095,4095,0,4933,0.0198,20661,27.4,0.47,2.3,-99,-99,-99,-99,-99,0,0,393,377,132,244,1,44,38,1,40,-99,105,0,12,75,99,82,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12793,12793,0,0,110475,110468,995,0.0,34.9,32.7,65.9,-99,16.4,15.4,31.0,-99,217.8,82.9,102.4,39.0,107,19.2,10.2,17.8,16.1,420.5,249.6,266.4,-99,-99,2024-08-11
26,27,27,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0262401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024221,2024221,2024,89,6841,3614,3614,0,4452,0.0175,20659,27.4,0.528,2.3,-99,-99,-99,-99,-99,0,0,318,332,96,236,1,44,8,1,40,-99,71,0,27,58,65,49,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12810,0,0,110669,110661,801,0.0,39.2,30.9,70.9,-99,20.7,16.3,37.5,-99,171.0,96.0,90.4,50.7,104,19.8,10.5,19.6,16.1,420.5,174.4,221.6,-99,-99,2024-08-08
27,28,28,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0272401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024224,2024224,2024,89,9493,4132,4132,0,4970,0.02,20660,27.4,0.435,2.3,-99,-99,-99,-99,-99,0,0,392,381,142,239,2,44,33,1,40,-99,106,0,7,74,100,83,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12794,0,0,110499,110491,971,0.0,38.2,35.1,67.0,-99,16.6,15.3,29.1,-99,237.3,89.2,103.3,38.8,107,19.2,10.4,17.5,16.1,420.5,248.4,270.2,-99,-99,2024-08-11
28,29,29,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0282401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024225,2024225,2024,89,9027,4132,4132,0,4970,0.02,20661,27.4,0.458,2.3,-99,-99,-99,-99,-99,0,0,432,384,134,250,9,45,60,1,40,-99,114,0,6,79,107,91,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12789,12789,0,0,110436,110429,1034,0.0,31.3,33.0,67.4,-99,14.3,15.1,30.9,-99,225.7,79.5,103.3,36.4,108,19.1,10.2,17.9,16.1,420.5,288.1,273.6,-99,-99,2024-08-12
29,30,30,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0292401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024221,2024221,2024,89,6989,3765,3765,0,4603,0.0182,20659,27.4,0.539,2.3,-99,-99,-99,-99,-99,0,0,332,329,95,234,1,44,25,1,40,-99,70,0,29,59,64,47,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12809,0,0,110662,110653,809,0.0,37.0,31.9,73.4,-99,20.0,17.2,39.6,-99,174.7,100.3,94.1,54.0,104,19.7,10.7,17.8,16.1,420.5,188.7,219.1,-99,-99,2024-08-08
30,31,31,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0302401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024225,2024225,2024,89,7426,4132,4132,0,4970,0.02,20661,27.4,0.556,2.3,-99,-99,-99,-99,-99,0,0,348,338,99,238,1,44,32,1,40,-99,74,0,26,59,68,52,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12810,12809,0,0,110668,110660,802,0.0,36.3,32.6,74.7,-99,20.2,18.2,41.6,-99,185.7,100.0,103.3,55.6,108,19.3,10.3,18.0,16.1,420.5,204.5,227.5,-99,-99,2024-08-12
31,32,32,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0312401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024220,2024220,2024,89,8503,4132,4132,0,4970,0.02,20660,27.4,0.486,2.3,-99,-99,-99,-99,-99,0,0,374,375,135,240,1,44,20,1,40,-99,107,0,10,77,101,84,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12791,0,0,110451,110444,1019,0.0,36.9,32.1,62.9,-99,17.9,15.6,30.6,-99,212.6,79.5,103.3,38.6,103,19.7,10.7,17.9,16.1,420.5,230.5,265.1,-99,-99,2024-08-07
32,33,33,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0322401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024228,2024228,2024,89,10057,4095,4095,0,4932,0.0198,20663,27.4,0.407,2.3,-99,-99,-99,-99,-99,0,0,395,392,145,247,9,45,16,1,40,-99,105,0,8,74,99,82,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12795,12794,0,0,110503,110495,968,0.0,40.1,35.8,69.4,-99,16.3,14.6,28.3,-99,251.4,95.5,102.4,38.9,111,18.8,9.6,18.6,16.1,420.5,251.1,281.3,-99,-99,2024-08-15
33,34,34,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0332401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024220,2024220,2024,89,8032,4132,4132,0,4969,0.02,20658,27.4,0.514,2.3,-99,-99,-99,-99,-99,0,0,441,375,132,243,9,55,69,1,40,-99,109,1,7,76,103,87,0.084,-99,-99,-99,-99,-99,-99,-99,-99,0,12792,12792,0,0,110474,110467,996,0.0,27.0,30.3,61.0,-99,13.9,15.6,31.4,-99,200.8,73.5,103.3,37.8,103,19.9,10.5,18.0,16.1,420.5,297.8,264.8,-99,-99,2024-08-07
34,35,35,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0342401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024224,2024224,2024,89,9031,4132,4132,0,4970,0.02,20661,27.4,0.458,2.3,-99,-99,-99,-99,-99,0,0,384,385,134,251,1,44,21,1,40,-99,108,0,10,78,102,85,0.085,-99,-99,-99,-99,-99,-99,-99,-99,0,12791,12790,0,0,110451,110444,1019,0.0,37.6,32.9,67.6,-99,17.2,15.1,30.9,-99,225.8,83.4,103.3,38.2,107,19.2,10.3,18.3,16.1,420.5,240.2,274.2,-99,-99,2024-08-11
35,36,36,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0352401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024221,2024221,2024,89,7838,4132,4132,0,4970,0.02,20661,27.4,0.527,2.3,-99,-99,-99,-99,-99,0,0,366,367,124,243,2,44,20,1,40,-99,100,0,13,71,94,77,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12798,12797,0,0,110526,110518,944,0.0,35.3,30.6,63.3,-99,18.6,16.1,33.4,-99,196.0,78.6,103.3,41.4,104,19.8,10.4,18.8,16.1,420.5,222.3,256.2,-99,-99,2024-08-08
36,37,37,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0362401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024219,2024219,2024,89,7172,3941,3941,0,4778,0.0191,20659,27.4,0.549,2.3,-99,-99,-99,-99,-99,0,0,302,322,97,225,1,44,2,1,40,-99,67,0,28,56,62,45,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12812,12812,0,0,110697,110689,773,0.0,45.4,33.9,74.0,-99,24.9,18.6,40.7,-99,179.3,106.4,98.5,58.4,102,20.3,10.7,19.1,16.2,420.5,158.1,211.5,-99,-99,2024-08-06
37,38,38,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0372401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024226,2024226,2024,89,9033,4109,4109,0,4947,0.0199,20662,27.4,0.455,2.3,-99,-99,-99,-99,-99,0,0,359,367,129,238,1,44,13,1,40,-99,95,0,13,68,88,72,0.089,-99,-99,-99,-99,-99,-99,-99,-99,0,12800,12800,0,0,110556,110548,915,0.0,42.0,35.2,69.8,-99,19.1,16.0,31.8,-99,225.8,95.5,102.7,43.4,109,18.9,10.0,18.1,16.1,420.5,215.2,256.7,-99,-99,2024-08-13
38,39,39,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0382401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024225,2024225,2024,89,7985,4132,4132,0,4970,0.02,20662,27.4,0.518,2.3,-99,-99,-99,-99,-99,0,0,368,354,109,245,4,44,33,1,40,-99,92,0,13,64,86,69,0.086,-99,-99,-99,-99,-99,-99,-99,-99,0,12805,12804,0,0,110607,110599,864,0.0,35.6,32.7,73.3,-99,18.4,16.9,37.9,-99,199.6,86.8,103.3,44.9,108,19.2,10.0,18.8,16.1,420.5,224.4,243.9,-99,-99,2024-08-12
39,40,40,1,0,1,BA,CSCER048,ABSR2401,Sim1,-99,C0392401,2024,JP_NRNP06A,43.983,144.241,175,2024001,2024112,2024117,2024182,2024228,2024228,2024,89,9263,4097,4097,0,4935,0.0198,20663,27.4,0.442,2.3,-99,-99,-99,-99,-99,0,0,376,376,134,242,1,44,21,1,40,-99,102,0,10,71,96,79,0.087,-99,-99,-99,-99,-99,-99,-99,-99,0,12797,12797,0,0,110526,110518,944,0.0,39.9,34.9,69.2,-99,17.7,15.4,30.6,-99,231.6,91.0,102.4,40.3,111,18.7,9.9,17.9,16.1,420.5,232.1,265.7,-99,-99,2024-08-15
